APP151,Celing fans,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP152,Geyser,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP153,Water cooler,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP154,Water Purifier,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP155,dinner plates,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,47
APP156,Q Plate,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,74
APP157,Sausar plate,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,34
APP158,soup boul,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,52
APP159,Dal bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,59
APP160,Sweet bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,18
APP161,Tea cups,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,76
APP162,Figure boul,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,23
APP163,Half serving bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,8
APP164,Full portion bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,11
APP165,Dahi Bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP166,Service Bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP167,Hot casorol steel,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP168,Plastic Casorol,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP169,Cake tray,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP170,Cake Dish,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP171,Serving tray Plastic,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP172,Serving tray bamboo white,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP173,Serving tray bamboo black,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP174,Serving tray white marbles,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,15
APP175,Table Flower Stands,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP176,Beer Mug,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,12
APP177,Beer Glass,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,15
APP178,Soda water glass,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP179,Wine Glasses,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,17
APP180,Juice Glasses,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,20
APP181,Wine Glasse Blue,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,15
APP182,Water glass,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,34
APP183,Copper Jugs,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,3
APP184,kettels hot thermo stas.,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,8
APP185,Big falsks,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP186,Cello water bottels ( 2 Ltr),F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP187,Water bottles 13 Pcs,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,
