P16,MOONGPHALI KACCCHI,592,700,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
P17,DRY MATAR ,592,700,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
P18,MALKA MASAR ,592,700,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
P19,ROASTED CHANA,592,700,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
O1,Refind Sunflower Oil ,593,699,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
O2,SARSON TAIL /MUSTARD OIL,593,699,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
O3,GHEE ,593,699,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
O4,OLIVE OIL,593,699,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
O5,BUTTER ,593,699,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M1,JEERA /CUMIN ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M2,HALDI /TURMERIC ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M3,LAL MIRCHI SABAT /RED CHILLY WHOLE  Whole ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M4,KASHMIRI MIRCH/DEGGI POWDER ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M5,DHANIA SABAT /CORIANDER WHOLE,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M6,KALI MIRCH SABAT /BLACK PEPPER WHOLE,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M7,MOTI ILAYACHI  /CARDAMOM BLACK,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M8,HARI ILAYACHI /GREEN CARDAMON ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M9,LAUNG /CLOVE ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M10,AJWAIN /CAROM SEED,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M11,GARAM MASALA WHOLE ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M12,KASOORI METHI ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M13,DALCHINI /CINNAMON,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M14,METHI DANA /FENUGREEK ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M15,IMLI  /TAMRIND  DRY,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M16,ANARDANA (POMEGRANATE DRY ),594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M17,SAUNTH /GINGER DRY ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M18,KALAUNJI /BLACK CUMIN ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M19,JAIPHAL /NUTMEG ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M20,AMCHOOR  /DRY MANGO ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M21,SABJA /BASIL SEED ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M22,TEJ PATTA/ BAY LEAF ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M23,SAUNTH (dry Ginger),594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M24,CHAKRI PHOOL /Star Aniseed,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M25,Javitri ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M26,HING /ASAFITIDA,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M27,KALA NAMAK/BLACK SALT,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
