M229,Mix Veg.,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M230,MIXED FRIED RICE,823,825,632,632,510,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M231,MIXED HAKKA NOODLES,823,825,632,632,465,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M232,Moond Dal Halwa,823,825,632,632,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M233,MULLIGATWANI,823,825,632,632,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M234,Mulligtwani,823,825,632,632,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M235,MURGH  HAZARVI  KABAB,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M236,Murgh Handi Lajawab,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M237,MURGH HANDI LAZAWAB,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M238,Murgh Hazarvi Kabab,823,825,632,632,410,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M239,MURGH MALAI KABAB,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M240,Murgh Malai Tikka,823,825,632,632,430,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M241,MURGH TANGDI  KABAB,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M242,Murgh Tangdi Kabab,823,825,632,632,410,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M243,Murgh Tikka,823,825,632,632,410,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M244,MURGH TIKKA KABAB,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M245,Murgh Tikka Masala,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M246,MUSHROOM FRIED RICE,823,825,632,632,170,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M247,Mutton Dum Biryani,823,825,632,632,600,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M248,Mutton Rara Masala,823,825,632,632,520,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M249,Mutton Roghan Josh,823,825,632,632,520,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M250,Mutton Sheekh Kabab,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M251,NAAN (Garlic/Cilly/Mint/Methi),823,825,672,672,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M252,"NAAN (Kheema,Murgh,Tikka)",823,825,672,672,95,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M253,NAAN- Butter,823,825,672,672,65,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M254,NAAN- Plain,823,825,672,672,55,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M255,NACHOS SUPREME,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M256,NAVRATAN  KORMA,823,825,632,632,265,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M257,Navratan Korma,823,825,632,632,260,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M258,Nawabi Paratha,823,825,672,672,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M259,NAWABI PARATHA ( Chef’s Special ),823,825,672,672,95,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M260,Non Butter,823,825,672,672,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M261,Non Plain,823,825,672,672,70,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M262,Non Veg Sizzer Chicken,823,825,632,632,500,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M263,NUT  ‘O’ BANANA PANCAKE,823,825,632,632,190,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M264,OATS PORRIDGE,824,826,672,672,95,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M265,Omelette,823,825,672,672,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M266,ONION SALAD,823,825,632,632,50,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M267,Onion Tomato Mix,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M268,OPEN ITEM BEVERAGES,824,826,672,672,10000,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M269,OPEN ITEM FOOD,823,825,632,632,1,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M270,PACKAGED  DRINKING WATER,824,826,672,672,25,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M271,PACKAGED DRINKING WATER,824,826,672,672,38,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M272,Palak Manpasand,823,825,632,632,240,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M273,PAN BUTTER TOAST,823,825,632,632,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M274,PANEER  MAKHANI,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M275,PANEER  MURJANI,823,825,632,632,260,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M276,PANEER  TIKKA MASALA,823,825,632,632,260,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M277,PANEER  UTTAPAM,823,825,632,632,140,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M278,Paneer Dilkhus,823,825,632,632,320,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M279,PANEER DILKHUSH,823,825,632,632,290,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M280,Paneer Guljari Kabab,823,825,632,632,330,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M281,PANEER GULJARI KEBAB,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M282,Paneer Kala Mirch Masala,823,825,632,632,320,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M283,PANEER KE SHOLAY,823,825,632,632,240,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M284,Paneer Lababdar,823,825,632,632,340,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M285,PANEER MARATHA KEBAB,823,825,632,632,225,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M286,Paneer Murjaani,823,825,632,632,310,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M287,Paneer Pakada,823,825,632,632,220,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M288,PANEER PAKODA,823,825,632,632,170,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M289,Paneer Paratha,823,825,672,672,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M290,Paneer Pasanda,823,825,632,632,320,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M291,Paneer Tikka Bemisaal,823,825,632,632,330,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M292,Paneer Tikka Masala,823,825,632,632,380,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M293,Paneer Tikka Pizza,823,825,632,632,520,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M294,Paneer Tiranga Tikka,823,825,632,632,340,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M295,PAPAD ( MASALA ),823,825,632,632,40,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M296,PAPAD ( ROASTED ),823,825,632,632,30,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M297,Papad Fry,823,825,632,632,30,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M298,Papad Roasted,823,825,632,632,20,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M299,Paper Chicken,823,825,632,632,390,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M300,PAPPER CHICKEN,823,825,632,632,425,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M301,Paya Shorba,823,825,632,632,240,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M302,Peas Pulao,823,825,632,632,280,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M303,PiNALiNA,824,826,672,672,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M304,Pinapple / Mengo Mocktails,824,826,672,672,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M305,Pineapple Raita,823,825,632,632,90,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M306,Pink Sauce Pasta,823,825,632,632,300,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M307,Pizza Marghierita,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M308,PLAIN CURD,823,825,632,632,70,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M309,Poha,823,825,632,632,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M310,POORI BHAJI,823,825,632,632,140,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M311,POPCORN CHICKEN,823,825,632,632,300,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M312,PRAWNS MASALA,823,825,632,632,790,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M313,Puri Bhaji,823,825,632,632,140,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M314,RAITA,823,825,632,632,75,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M315,RAJESTHANI GATTA CURRY,823,825,632,632,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M316,RAJMA RASILLA,823,825,632,632,170,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M317,Rajma Rassila,823,825,632,632,210,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M318,Rasgulla,823,825,632,632,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M319,RASGULLA-(2PCS.),824,826,672,672,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M320,Read Bean Salad,823,825,632,632,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M321,RED BEAN SALAD,823,825,632,632,90,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M322,Red Bull,824,826,672,672,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M323,RESHMI  PANEER,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M324,RESHMI  PANEER  TIKKA,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M325,Reshmi Paneer,823,825,632,632,280,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M326,Reshmi Paneer Tikka,823,825,632,632,330,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M327,ROAST CHICKEN SALAD,823,825,632,632,180,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M328,Roast Lamb,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M329,Roasted Chicken,823,825,632,632,380,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M330,ROTI- Buter,823,825,672,672,35,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M331,ROTI- Plain,823,825,672,672,30,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M332,Russian Salad,823,825,632,632,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M333,SABZ BANARASI  SEEKH,823,825,632,632,3210,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M334,SAN FRANCISCO,824,826,672,672,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M335,Schezwan Chicken,823,825,632,632,390,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M336,Schezwan Chicken Fried Rice,823,825,632,632,340,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M337,Schezwan Chicken Noodles,823,825,632,632,340,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M338,Schezwan Fried Rice,823,825,632,632,300,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M339,Schezwan Noodles,823,825,632,632,300,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M340,Scrambled Eggs,823,825,672,672,140,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M341,SEA FOOD GRILL,823,825,632,632,790,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M342,SEASONAL  FRUIT  SHAKES,824,826,672,672,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M343,Shaam Sabera Cofta,823,825,632,632,290,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M344,Shahi Tukda,823,825,632,632,180,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M345,SHAI   PYAZ,823,825,632,632,220,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M346,SHAKES,824,826,672,672,120,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M347,SHEPHERD’S PIE,823,825,632,632,520,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M348,SINGER CHICKEN,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M349,Souji Chicken 1 Kg,823,825,632,632,1600,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M350,Souji Chicken 1/2,823,825,632,632,900,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M351,Souji Mutton 1,823,825,632,632,1600,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M352,Souji Mutton 1/2,823,825,632,632,900,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M353,SPAGHETTI BOLOGNAISE,823,825,632,632,475,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M354,Spaghetti Bolognesi,823,825,632,632,350,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M355,SPAGHETTI WITH PRAWNS,823,825,632,632,790,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M356,Spring Roll,823,825,632,632,340,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M357,STEAMED BASMATI,823,825,632,632,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M358,Steamed Idli,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M359,Steamed Rice,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M360,STUFFD TAWA  PARATHA  (ALOO),823,825,672,672,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M361,STUFFD TAWA  PARATHA  (GOBHI),823,825,672,672,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M362,STUFFD TAWA  PARATHA  (MIX),823,825,672,672,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M363,STUFFD TAWA  PARATHA (ONION),823,825,672,672,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M364,STUFFED PARATHA,823,825,672,672,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M365,Stuffed Tawa Paratha,823,825,672,672,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M366,Subz Banarasi Sheek,823,825,632,632,210,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M367,Sweet Corn Soup,823,825,632,632,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M368,SZECHWAN CHICKEN,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M369,TADOORI FRUIT CHAAT,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M370,TAMATAR DHANIYE KA SHORBA,823,825,632,632,120,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M371,TANDOORI   BHARWAN ALOO KI  TOKRI,823,825,632,632,230,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M372,TANDOORI  GOBI  LAJAWAB,823,825,632,632,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M373,Tandoori Gobhi Lazawab,823,825,632,632,210,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M374,Tandoori Murgh - Full,823,825,632,632,600,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M375,Tandoori Murgh / Half,823,825,632,632,400,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M376,Tandoori Roti Butter,823,825,672,672,50,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M377,Tandoori Roti Plain,823,825,672,672,40,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M378,TANDOORI VEG  PLATTER,823,825,632,632,350,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M379,Tandoori Veg. Plater,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M380,TAWA  VEGETABLE,823,825,632,632,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M381,Tawa Paratha,823,825,672,672,60,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M382,Tawa Roti Butter,823,825,672,672,35,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M383,Tawa Roti Plain,823,825,672,672,30,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M384,Tawa Veg.,823,825,632,632,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M385,Tea,824,826,672,672,70,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M386,TETRA PACK  FRUIT JUICE,824,826,672,672,90,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M387,TEX MEX STYLE COTTAGE CHEESE SANDWICH,823,825,632,632,190,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M388,Toast Pasta Salad,823,825,632,632,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M389,TOAST WITH PRESERVES,823,825,632,632,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M390,Tomatar Dhaniya Ka Shorba,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M391,TOMATO  CORN BHARTHA,823,825,632,632,230,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M392,Tomato Corn Bharta,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M393,TOMATO N CHEESE  SANDWICH,823,825,632,632,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M394,Tondoori Fruit Chaat,823,825,632,632,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M395,TOSSED PASTA SALAD,823,825,632,632,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M396,TRIPLE SCHEZWAN,823,825,632,632,180,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M397,Upma,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M398,Uttapam / Onion Mix,823,825,632,632,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M399,UTTAPAM Onion,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M400,VANILLA / STRAWBERRY,824,826,672,672,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M401,VEG  GRILLED  SANDWICH,823,825,632,632,155,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M402,VEG  SANDWICH,823,825,632,632,140,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M403,VEG BALLS IN HOT GARLIC SAUCE,823,825,632,632,210,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M404,VEG CLUB SANDWICH,823,825,632,632,195,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M405,VEG HOT N SOUR SOUP,823,825,632,632,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M406,VEG KEEMA,823,825,632,632,210,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M407,VEG MANCHOW SOUP,823,825,632,632,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M408,VEG PULAO / PEAS PULAO,823,825,632,632,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M409,VEG SWEET CORN SOUP,823,825,632,632,110,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M410,VEG WANTON SOUP,823,825,632,632,120,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M411,Veg. American Chopsi,823,825,632,632,400,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M412,Veg. Cuttlet,823,825,632,632,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M413,Veg. Frided Noodles,823,825,632,632,300,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M414,Veg. Fried Rice,823,825,632,632,300,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M415,Veg. Hongkong Fried Rice,823,825,632,632,310,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M416,Veg. Hongkong Noodles,823,825,632,632,310,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M417,Veg. Jalfrazi,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M418,Veg. Keema,823,825,632,632,250,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M419,Veg. Manchurian,823,825,632,632,280,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M420,Veg. Momo,823,825,632,632,230,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M421,Veg. Pulao,823,825,632,632,280,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M422,Veg. Raita,823,825,632,632,80,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M423,Veg. Sizzler,823,825,632,632,450,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M424,VEGETABLE   POHA,823,825,632,632,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M425,VEGETABLE  JALFREZI,823,825,632,632,220,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M426,VEGETABLE  UPMA,823,825,632,632,130,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M427,VEGETABLE AMERICAN CHOPSUEY,823,825,632,632,200,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M428,VEGETABLE CHOWMEIN,823,825,672,672,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M429,VEGETABLE CLEAR SOUP,823,825,672,672,100,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M430,VEGETABLE CUTLET,823,825,632,632,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M431,VEGETABLE FRIED RICE,823,825,632,632,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M432,VEGETABLE HAKKA NOODLES,823,825,672,672,160,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M433,VEGETABLE PAKORA,823,825,632,632,140,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M434,virgin Mojito,824,826,672,672,230,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M435,ViRGiNMARY,824,826,672,672,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
M436,ViRGiNMOJiTO,824,826,672,672,150,10,2.5,CGST@2.5%,2.5,,,,,,,,,,,,,,,,2
