DIN223,NESCAFE CLASSIC COFFEE,,KITCHEN,FOOD,KG,gram,1000
KIT236,NON STK TABA,,KITCHEN,Utensils,Pcs,Pcs,1
KIT067,OLIVE OIL,,KITCHEN,Grocery,LTR,gram,1000
KIT293,ONION ,,KITCHEN,Vegetables,KG,gram,1000
KIT321,ORANGE ,,KITCHEN,Fruits,KG,gram,1000
DIN484,OREGANO POUCH,,KITCHEN,FOOD,pkt,NOS,10
KIT229,ORGANEO,,KITCHEN,Grocery,Btl,Btl,1
KIT104,OTAS,,KITCHEN,Grocery,KG,gram,1000
KIT315,PALAK,,KITCHEN,Vegetables,KG,gram,1000
KIT219,PALTA,,KITCHEN,Utensils,Pcs,Pcs,1
KIT243,PAN,,KITCHEN,Stationery,Pcs,Pcs,1
KIT188,PANEAPPLE TIN,,KITCHEN,Grocery,TIN,PKT,1
KIT093,PANEER,,KITCHEN,Dairy,KG,gram,1000
KIT065,PAPAD,,KITCHEN,Grocery,PKT,Pcs,1
KIT322,PAPAYA,,KITCHEN,Fruits,KG,gram,1000
KIT303,PARMAL,,KITCHEN,Vegetables,KG,gram,1000
KIT055,PASTA  PENNE,,KITCHEN,Grocery,PKT,Pcs,1
KIT053,PASTA FUSILLI,,KITCHEN,Grocery,PKT,Pcs,1
KIT054,PASTA MICRONI,,KITCHEN,Grocery,PKT,Pcs,1
KIT287,PATA GOBHI,,KITCHEN,Vegetables,KG,gram,1000
KIT157,PAV,,KITCHEN,bakery,Pcs,Pcs,1
KIT036,PAV BHAIJI MASALA ,,KITCHEN,Grocery,PKT,Pcs,1
KIT258,PEANUT,,KITCHEN,Grocery,KG,gram,1000
KIT131,PEANUT BUTTER,,KITCHEN,Grocery,KG,gram,1000
DIN479,PEPPER BIG,,KITCHEN,FOOD,box,gram,250
KIT125,PESTRY,,KITCHEN,bakery,PKT,PKT,1
KIT294,PEYAJ HARI,,KITCHEN,Vegetables,KG,gram,1000
KIT245,PHENYLE,,KITCHEN,cleaning,Btl,Btl,1
KIT105,PHOOL JHADU BROOM,,KITCHEN,cleaning,pcs,pcs,1
KIT094,PICKEL MAX,,KITCHEN,Grocery,KG,gram,1000
KIT095,PICKEL TETI,,KITCHEN,Grocery,KG,gram,1000
KIT031,PILI MIRCHI POWDER,,KITCHEN,Grocery,PKT,Pcs,1
KIT221,PILLAR,,KITCHEN,Utensils,Pcs,Pcs,1
KIT326,PINEAPPLE,,KITCHEN,Fruits,KG,gram,1000
KIT268,PINEAPPLE SLICES,,KITCHEN,Grocery,TIN,TIN,1
KIT147,PISTHA,,KITCHEN,Grocery,KG,gram,1000
KIT158,PIZA COIN,,KITCHEN,bakery,Pcs,Pcs,1
KIT056,PLAIN NOODLES ,,KITCHEN,Grocery,PKT,Pcs,1
KIT086,POCHA BIG,,KITCHEN,cleaning,KG,gram,1000
KIT329,PODINA HARA,,KITCHEN,Vegetables,KG,gram,1000
KIT013,POHA,,KITCHEN,Grocery,KG,gram,1000
KIT319,POTATO AALOO,,KITCHEN,Vegetables,KG,gram,1000
KIT170,PUDIN HARA,,KITCHEN,Grocery,Btl,gram,1000
KIT259,RABADI,,KITCHEN,Sweets,KG,gram,1000
KIT163,RAD COLOUR KITCHEN,,KITCHEN,Grocery,Btl,gram,1000
KIT072,RAISABUT,,KITCHEN,Grocery,KG,gram,1000
KIT008,RAJMA DAL,,KITCHEN,Grocery,KG,gram,1000
KIT028,RAJMA MASALA,,KITCHEN,Grocery,PKT,Pcs,1
KIT288,RAMAS FALEE,,KITCHEN,Vegetables,KG,gram,1000
KIT075,RED CHILLI SAUCE,,KITCHEN,Grocery,btl,Pcs,1
KIT066,REFIND SONA SIKA,,KITCHEN,Grocery,LTR,gram,1000
KIT242,REGISTER,,KITCHEN,Stationery,Pcs,Pcs,1
KIT063,ROASTED CHANA ,,KITCHEN,Grocery,KG,gram,1000
KIT062,ROASTED PEANUT ,,KITCHEN,Grocery,KG,gram,1000
KIT172,ROOPJA,,KITCHEN,Grocery,Btl,gram,1000
KIT228,ROSE MERY,,KITCHEN,Grocery,Btl,Btl,1
KIT217,ROTI TAWA,,KITCHEN,Utensils,PCS,Pcs,1
KIT182,SABUDANA,,KITCHEN,Grocery,KG,gram,1000
KIT024,SABUT LAL MIRCH,,KITCHEN,Grocery,KG,gram,1000
KIT160,SAFAL MATTAR,,KITCHEN,Grocery,KG,gram,1000
KIT231,SAFE CAP,,KITCHEN,Disposal,PKT,Pcs,1
KIT308,SAHJIN KI FALI,,KITCHEN,Vegetables,KG,gram,1000
KIT154,SALAMI,,KITCHEN,Non Veg,KG,Pcs,1
KIT122,SALT,,KITCHEN,Grocery,KG,gram,1000
DIN480,SALT BIG,,KITCHEN,FOOD,box,gram,250
DIN219,SALT POUCH,,KITCHEN,FOOD,KG,gram,1000
KIT183,SAMA RICE,,KITCHEN,Grocery,KG,gram,1000
KIT035,SAMBHAR MASALA,,KITCHEN,Grocery,PKT,Pcs,1
KIT117,SANDWICH PACKING BAG,,KITCHEN,Disposal,KG,gram,1000
KIT335,SANGRI,,KITCHEN,Vegetables,KG,gram,1000
KIT312,SARSO KI SABJI,,KITCHEN,Vegetables,KG,gram,1000
KIT336,SEMFALI,,KITCHEN,Vegetables,KG,gram,1000
KIT124,SENDHA NAMAK,,KITCHEN,Grocery,PKT,PKT,1
KIT284,SHIMLA MIRCH,,KITCHEN,Vegetables,KG,gram,1000
KIT328,SINGHARA,,KITCHEN,Fruits,KG,gram,1000
KIT106,SINKJHADU,,KITCHEN,cleaning,pcs,Pcs,1
KIT033,SONTH POWDER,,KITCHEN,Grocery,PKT,Pcs,1
KIT014,SOOJI,,KITCHEN,Grocery,KG,gram,1000
KIT206,SOYA BIN KA CHURA,,KITCHEN,Grocery,KG,gram,1000
