DIN148,Plain Dhokla (1-pc.),INDIAN SNACKS,Course meal,pcs,pcs,22,10,,,,573
DIN149,Masala Dhokla (1-Pc.),INDIAN SNACKS,Course meal,pcs,pcs,30,10,,,,573
DIN150,Idli Dhokla (1-Pc.),INDIAN SNACKS,Course meal,pcs,pcs,25,10,,,,573
DIN151,Veg Kurkuri,INDIAN SNACKS,Course meal,pcs,pcs,100,10,,,,573
DIN152,Flery soya chaps (2-Pcs),TANDOORI SNACKS,Course meal,pcs,pcs,130,10,,,,573
DIN153,Paneer Tikka,TANDOORI SNACKS,Course meal,pcs,pcs,190,10,,,,573
DIN154,Paneer malai Tikka,TANDOORI SNACKS,Course meal,pcs,pcs,195,10,,,,573
DIN155,Mushroom Tikka,TANDOORI SNACKS,Course meal,pcs,pcs,190,10,,,,573
DIN156,Soya Tikka,TANDOORI SNACKS,Course meal,pcs,pcs,190,10,,,,573
DIN157,Soya malai Tikka,TANDOORI SNACKS,Course meal,pcs,pcs,199,10,,,,573
DIN158,Mix Tandoori platter,TANDOORI SNACKS,Course meal,plate,plate,220,10,,,,573
DIN159,Idli Sambar (2-Pcs.),SOUTH INDIAN,Course meal,pcs,pcs,100,10,,,,573
DIN160,Vada Sambar (2-pcs.),SOUTH INDIAN,Course meal,pcs,pcs,100,10,,,,573
DIN161,Mix Veg uttapam,SOUTH INDIAN,Course meal,pcs,pcs,120,10,,,,573
DIN162,Onian Uttapam,SOUTH INDIAN,Course meal,pcs,pcs,120,10,,,,573
DIN163,Tomato Uttapam,SOUTH INDIAN,Course meal,pcs,pcs,120,10,,,,573
DIN164,Mango Achar Uttapam,SOUTH INDIAN,Course meal,pcs,pcs,120,10,,,,573
DIN165,Plain Dosa,SOUTH INDIAN,Course meal,pcs,pcs,110,10,,,,573
DIN166,Plain Butter Dosa,SOUTH INDIAN,Course meal,pcs,pcs,120,10,,,,573
DIN167,Masala Dosa,SOUTH INDIAN,Course meal,pcs,pcs,130,10,,,,573
DIN168,Onion Dosa,SOUTH INDIAN,Course meal,pcs,pcs,130,10,,,,573
DIN169,SpecialPaneer Dosa,SOUTH INDIAN,Course meal,pcs,pcs,150,10,,,,573
DIN170,Paper Dosa,SOUTH INDIAN,Course meal,pcs,pcs,110,10,,,,573
DIN171,Paper masala Dosa,SOUTH INDIAN,Course meal,pcs,pcs,125,10,,,,573
DIN172,Rava Plain Dosa,SOUTH INDIAN,Course meal,pcs,pcs,130,10,,,,573
DIN173,Rava Masala Dosa,SOUTH INDIAN,Course meal,pcs,pcs,130,10,,,,573
DIN174,Rava Onion Dosa,SOUTH INDIAN,Course meal,pcs,pcs,140,10,,,,573
DIN175,Dahi vada,SOUTH INDIAN,Course meal,bowl,bowl,85,10,,,,573
DIN176,Idli Chaat,SOUTH INDIAN,Course meal,bowl,bowl,85,10,,,,573
DIN177,Mysore Plain Dosa,SOUTH INDIAN,Course meal,pcs,pcs,125,10,,,,573
DIN178,Mysore Masala Dosa,SOUTH INDIAN,Course meal,pcs,pcs,145,10,,,,573
